,Brand,Price,Original Price,Discount %,Rating,Number of Ratings,Product Link,Discount Amount,Product Name,Product Type,Premium_Tier,Product_Category,Value for Money,Rating Category,Price Range
793,Shamsa,398,1399,72,0.0,0,https://www.flipkart.com/shamsa-a953-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itm351f26d59ab2b?pid=ACCHFBCA6YUFK9DB&lid=LSTACCHFBCA6YUFK9DBU9SNE5&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_825&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCA6YUFK9DB.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1001,Shamsa A953 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other,Standard,Standard Other,0.0,,<500
794,truke,999,2499,60,4.0,1858,https://www.flipkart.com/truke-btg-500-40mm-drivers-10h-playtime-dual-pairing-gaming-mode-enc-5-4v-bluetooth/p/itm3b6b25456fbc8?pid=ACCH32NG8SRFFZEJ&lid=LSTACCH32NG8SRFFZEJCXGTCM&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_827&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2EQeJlJ_WhweaGaYuRQE7mJucqdrhdpYm4sDtPpTaHkrg891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1500,Truke Btg 500 40Mm Drivers 10H Playtime Dual Pairing Gaming Mode Enc 5 4V Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.004004004004004004,High,500–1k
795,TRIGGR,799,1999,60,4.5,370,https://www.flipkart.com/triggr-ultrabuds-n3-crisp-calling-50h-playtime-13mm-drivers-bassxpand-bluetooth/p/itmec2118a0429a5?pid=ACCH85X8ZWFYDKBV&lid=LSTACCH85X8ZWFYDKBVHXFZN7&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_828&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2GaR2KJBj-EbRq4Ey2XTmmL7mdTzRA3WNkdcjL79vOmA406z3QAm4-AoFL_C4Jep-g%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1200,Triggr Ultrabuds N3 Crisp Calling 50H Playtime 13Mm Drivers Bassxpand Bluetooth,Earbuds,Standard,Standard Earbuds,0.005632040050062578,High,500–1k
796,GPQ,292,1999,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0-618/p/itme5f62345cc864?pid=ACCGYJPQK5V6QYGC&lid=LSTACCGYJPQK5V6QYGCIJPWM9&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_829&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYJPQK5V6QYGC.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0 618,Neckband,Standard,Standard Neckband,0.0,,<500
797,GPQ,292,1999,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0b-794/p/itma4a4bc25cfc3c?pid=ACCGYVWJCENSFRGZ&lid=LSTACCGYVWJCENSFRGZV5X5P1&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_830&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYVWJCENSFRGZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0B 794,Neckband,Standard,Standard Neckband,0.0,,<500
798,Noise,1499,4999,70,4.0,10197,https://www.flipkart.com/noise-two-50-hours-playtime-low-latency-up-42ms-dual-pairing-wireless-bluetooth/p/itm0b5799a64b0aa?pid=ACCGGXFHDSDF8WYA&lid=LSTACCGGXFHDSDF8WYA3SL36A&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_831&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2Gwh626SAyKZJ87tqEb8SVaW_HO3dBCcX1KZukoStFdykKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,3500,Noise Two 50 Hours Playtime Low Latency Up 42Ms Dual Pairing Wireless Bluetooth,Other,Standard,Standard Other,0.00266844563042028,High,1k–2k
799,Aroma,378,2499,85,4.0,298135,https://www.flipkart.com/aroma-nb119-titanium-48-hours-playtime-neckband-bluetooth/p/itmbc3742b6dd62c?pid=ACCGDSSU8BNHKN8G&lid=LSTACCGDSSU8BNHKN8GFNXZ1Y&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_832&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2HPK7dUCqjEKM7lr5wOn_19yG3uG_QLIOHyzBfnbXAU_Q%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2121,Aroma Nb119 Titanium 48 Hours Playtime Neckband Bluetooth,Neckband,Standard,Standard Neckband,0.010582010582010581,High,<500
800,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt326-bluetooth/p/itm40e9a863b67e5?pid=ACCH2D8JHUVKXPVP&lid=LSTACCH2D8JHUVKXPVP0BJ8GH&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_833&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8JHUVKXPVP.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt326 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
801,GPQ,292,1999,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0-635/p/itmf839c7bed4ada?pid=ACCGYJPQHKMRWZV3&lid=LSTACCGYJPQHKMRWZV3MK2QKZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_834&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYJPQHKMRWZV3.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0 635,Neckband,Standard,Standard Neckband,0.0,,<500
802,Shamsa,398,1399,72,0.0,0,https://www.flipkart.com/shamsa-a625-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itma872a17b6d213?pid=ACCHFBCGCASPQQSZ&lid=LSTACCHFBCGCASPQQSZUOXKX4&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_835&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCGCASPQQSZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1001,Shamsa A625 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other,Standard,Standard Other,0.0,,<500
803,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt149-bluetooth/p/itm8ddce345bc216?pid=ACCH2D8KDGA4CZBK&lid=LSTACCH2D8KDGA4CZBKV3IWO2&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_836&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KDGA4CZBK.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt149 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
804,Aroma,299,1999,85,3.6,35455,https://www.flipkart.com/aroma-nb140-evolve-24-hours-playtime-deep-bass-made-india-bluetooth/p/itma5d69fa3c9049?pid=ACCGZDDPRBSY4CHH&lid=LSTACCGZDDPRBSY4CHHIYE8QR&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_837&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2ERD2bj1dCWtEZOkuckxrw_ocuL1i4yTUP7w4s3tTZ6Vw%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1700,Aroma Nb140 Evolve 24 Hours Playtime Deep Bass Made India Bluetooth,Neckband,Standard,Standard Neckband,0.012040133779264214,High,<500
805,Aroma,469,2999,84,3.9,6341,https://www.flipkart.com/aroma-nb126-aster-v5-4-upto-50hr-playtime-45ms-latency-fast-charging-rgb-gaming-tws-bluetooth/p/itm06f50cafd3b6f?pid=ACCH93WDVXY2TYFX&lid=LSTACCH93WDVXY2TYFXVITTO2&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_838&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2GjCktfgNDdWu9lQfzQQZk95krQpSvQvkfYdU7w75cXvA%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2530,Aroma Nb126 Aster V5 4 Upto 50Hr Playtime 45Ms Latency Fast Charging Rgb Gaming Tws Bluetooth,Earbuds,Standard,Standard Earbuds,0.008315565031982943,High,<500
806,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt440-bluetooth/p/itm4d4c798d7370f?pid=ACCH2D8KWXWJAPDV&lid=LSTACCH2D8KWXWJAPDVGXRXY1&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_839&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KWXWJAPDV.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt440 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
807,Shamsa,400,1399,71,0.0,0,https://www.flipkart.com/shamsa-playtime-mic-bluetooth/p/itm86aeb3c35a983?pid=ACCHFBCB8RYFFZFZ&lid=LSTACCHFBCB8RYFFZFZ6LIURZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_840&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCB8RYFFZFZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,999,Shamsa Playtime Mic Bluetooth,Other,Standard,Standard Other,0.0,,<500
808,Aroma,299,2999,90,3.7,41388,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itma718daa8fe2db?pid=ACCH5Z8QAWAYHCVK&lid=LSTACCH5Z8QAWAYHCVKR26ZQC&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_841&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG-7h9YEiwLGmtBh2voWxeBwWjoDCKOdYJpO7ZCuQdKP-A%3D%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,2700,Aroma Nb120 Amaze Upto 50 Hours Playtime Fast Charging Dual Pairing Neckband Bluetooth,Neckband,Standard,Standard Neckband,0.012374581939799331,High,<500
809,Aroma,299,1499,80,3.8,9478,https://www.flipkart.com/aroma-nb121-almaty-upto-40h-playtime-fast-charging-digital-display-earbuds-bluetooth/p/itme2c4bdb2da3d8?pid=ACCH784UVKMWX6XH&lid=LSTACCH784UVKMWX6XHLJYLOZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_842&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG-eRnjQ5cdoEpwko1l5EK-KJGRwX3Yc53-aAyFUfKSxEw%3D%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,1200,Aroma Nb121 Almaty Upto 40H Playtime Fast Charging Digital Display Earbuds Bluetooth,Earbuds,Standard,Standard Earbuds,0.012709030100334447,High,<500
810,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt79-bluetooth/p/itm03ef044c3eb6a?pid=ACCH2D8J3H7GRS9H&lid=LSTACCH2D8J3H7GRS9HZRCV8K&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_843&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D8J3H7GRS9H.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt79 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
811,Shamsa,398,1499,73,0.0,0,https://www.flipkart.com/shamsa-x213-aru-1128-neckband-dedicated-switch-40h-battery-dual-pairing-fast-charge-bluetooth-without-mic/p/itmedd92fb2440f9?pid=ACCH29S5GV2UKZ9H&lid=LSTACCH29S5GV2UKZ9HCJPA8T&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_845&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH29S5GV2UKZ9H.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,1101,Shamsa X213 Aru 1128 Neckband Dedicated Switch 40H Battery Dual Pairing Fast Charge Bluetooth Without Mic,Neckband,Standard,Standard Neckband,0.0,,<500
812,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt511-bluetooth/p/itm1eb1e4ca3e4e5?pid=ACCH2D8KV7FGWHYF&lid=LSTACCH2D8KV7FGWHYFONEAUX&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_846&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D8KV7FGWHYF.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt511 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
813,TRIGGR,799,3999,80,4.0,61665,https://www.flipkart.com/triggr-kraken-x1-battery-display-40ms-latency-quad-mic-enc-40-hr-v5-3-bluetooth/p/itm9c05f498c3463?pid=ACCGQ2SND4UPDYAF&lid=LSTACCGQ2SND4UPDYAF4AJWHE&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_847&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG-4K9HpruPYWStOpyt_B6Io8VvBCFolv-056sCnsSeclkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,3200,Triggr Kraken X1 Battery Display 40Ms Latency Quad Mic Enc 40 Hr V5 3 Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.0050062578222778474,High,500–1k
814,Aroma,449,2999,85,3.9,3986,https://www.flipkart.com/aroma-nb126-berry-v5-4-upto-60hr-playtime-dual-paring-fast-charging-heavy-bass-bluetooth/p/itm0220a7291d33f?pid=ACCH93VYQKAFWVAE&lid=LSTACCH93VYQKAFWVAEJGLFT4&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_848&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG_yRPTdfK2-s3zNUv54H9l0Z2DJEojwkMRtNpRsccRNrg%3D%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,2550,Aroma Nb126 Berry V5 4 Upto 60Hr Playtime Dual Paring Fast Charging Heavy Bass Bluetooth,Neckband,Standard,Standard Neckband,0.00868596881959911,High,<500
815,Shamsa,398,1499,73,0.0,0,https://www.flipkart.com/shamsa-x247-aru-1128-enc-calling-30-hrs-playtime-low-latency-up-50ms-bluetooth-without-mic/p/itm8d9f91103b8e9?pid=ACCH29S6G3DGNYA4&lid=LSTACCH29S6G3DGNYA4EY3ENV&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_849&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH29S6G3DGNYA4.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,1101,Shamsa X247 Aru 1128 Enc Calling 30 Hrs Playtime Low Latency Up 50Ms Bluetooth Without Mic,Other,Standard,Standard Other,0.0,,<500
816,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt159-bluetooth/p/itm2592d793e9fb3?pid=ACCH2D8KGGGUVYXQ&lid=LSTACCH2D8KGGGUVYXQUVZCDK&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_850&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D8KGGGUVYXQ.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt159 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
817,TRIGGR,899,3999,78,4.0,13178,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itmafca9456b9bf9?pid=ACCH2WWTAHPTFBHJ&lid=LSTACCH2WWTAHPTFBHJSSAIUQ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_851&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG8twGfKsKgIDTV1ziD1UG9YVefdPjxPIro283OGyEXgp0hz9c-MSIoFe8xMxkfU6dM%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,3100,Triggr Kraken X4 13Mm Drivers 40Ms Latency Enc 60H Battery Rubber Finish V5 4 Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.004449388209121246,High,500–1k
818,Boult,999,4999,80,4.1,361722,https://www.flipkart.com/boult-z40-zen-enc-mic-60h-battery-life-low-latency-gaming-made-india-5-3-bluetooth/p/itmd4db63f7f552d?pid=ACCGKXHYZECYJRTS&lid=LSTACCGKXHYZECYJRTSLEXAGC&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_852&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG_FchU84vjGSKYT6un806QLcSwEcOhHMQxwJC2B41B4_fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,4000,Boult Z40 Zen Enc Mic 60H Battery Life Low Latency Gaming Made India 5 3 Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.004104104104104104,High,500–1k
819,FRONY,436,999,56,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh116-bluetooth/p/itmaf9a1b6dafaa9?pid=ACCH2D7AMXD6JFAC&lid=LSTACCH2D7AMXD6JFACYBSIFJ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_853&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D7AMXD6JFAC.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,563,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh116 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,<500
820,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt503-bluetooth/p/itm003dc09a18e98?pid=ACCH2D8K5CA5BPSB&lid=LSTACCH2D8K5CA5BPSBFDT0RS&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_854&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D8K5CA5BPSB.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt503 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
821,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt16-bluetooth/p/itmb42cf77b6f0f3?pid=ACCH2D8JKY6BVWH8&lid=LSTACCH2D8JKY6BVWH8ERXZCN&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_855&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D8JKY6BVWH8.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt16 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
822,FRONY,411,999,59,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh257-bluetooth/p/itm2094090423be9?pid=ACCH2D7ARTEPFFNZ&lid=LSTACCH2D7ARTEPFFNZLLC8GD&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_856&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D7ARTEPFFNZ.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,588,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh257 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,<500
823,Aroma,299,2999,90,3.7,41388,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itmb25a294e591ce?pid=ACCH5Z8QFZNFUBFP&lid=LSTACCH5Z8QFZNFUBFPQQ1CT7&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_857&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG_9NltJOLakMM-19FwqmsifU2Soy8UTVsavTgfqJi8w4A%3D%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,2700,Aroma Nb120 Amaze Upto 50 Hours Playtime Fast Charging Dual Pairing Neckband Bluetooth,Neckband,Standard,Standard Neckband,0.012374581939799331,High,<500
824,truke,699,3499,80,4.0,78747,https://www.flipkart.com/truke-btg1-earbuds-game-mode-48h-playtime-quad-mic-enc-13mm-driver-aac-codec-bluetooth/p/itm5bca4567be1ed?pid=ACCG5BDHUHJCZ4CG&lid=LSTACCG5BDHUHJCZ4CGYZPEN9&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_858&otracker=search&fm=organic&iid=en_IRxLXJKr4dBwvjbJK5RrERpmObn2T6kmYsuB9nMepG_LJz2kDGIuPvDK4HX2LySIQRjjNY_iNiZoByTNLwaAV_cUmN_6PwCReg_VTM4VLxo%3D&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,2800,Truke Btg1 Earbuds Game Mode 48H Playtime Quad Mic Enc 13Mm Driver Aac Codec Bluetooth,Earbuds,Standard,Standard Earbuds,0.005722460658082976,High,500–1k
825,Ziddjeet,399,1399,71,0.0,0,https://www.flipkart.com/ziddjeet-a108-enc-calling-50-hrs-playtime-low-latency-up-50ms-3-eq-modes-bluetooth/p/itm1409c3f3ededd?pid=ACCHFBCCHE2HH7ZT&lid=LSTACCHFBCCHE2HH7ZTBBTLOC&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_859&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCHFBCCHE2HH7ZT.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,1000,Ziddjeet A108 Enc Calling 50 Hrs Playtime Low Latency Up 50Ms 3 Eq Modes Bluetooth,Other,Standard,Standard Other,0.0,,<500
826,FRONY,569,1199,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt303-bluetooth/p/itmb0dcd6330fab3?pid=ACCH2D8KXJAFYXVQ&lid=LSTACCH2D8KXJAFYXVQBBS2PO&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_22_860&otracker=search&fm=organic&iid=5009f387-88e8-4cb1-9f49-67a46fa0847b.ACCH2D8KXJAFYXVQ.SEARCH&ppt=None&ppn=None&ssid=wn507b3i740000001745315973224&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt303 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,500–1k
